SOURCE_SYSTEM|DATA_KEY|DATA_ACTION|ACTION_DATE|ASSET_ID|ELR_ID|TRACK_DESCRIPTION|MILEAGE_FROM|MILEAGE_TO|ACCESS_POINT_TYPE_CODE|ACCESS_POINT_TYPE_DESC|ACCESS_POINT_NAME|LATITUDE|LONGITUDE|EASTING|NORTHING|POSITION_DESCRIPTION|STATUS_DESC|POSTCODE|ZONE_CODE|DATE_OF_LAST_UPDATE
"NHD"|40445823|"I"|"29-Mar-2018"|40445823|"CGJ7"|"Up Main/Fast"|42.1020|42.1020|"MAV"|"Authorised Access Point - Vehicle"|"SHAP BECK - ACCESS BY BGE.139"|||355777.0|518591.0|"Right Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40445824|"I"|"29-Mar-2018"|40445824|"CGJ7"|"Down Main/Fast"|45.0173|45.0173|"MAV"|"Authorised Access Point - Vehicle"|"GREATSTRICKLAND <BGE.148>"|||355041.0|522370.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40445825|"I"|"29-Mar-2018"|40445825|"CGJ7"|"Down Main/Fast"|46.0963|46.0963|"MAV"|"Authorised Access Point - Vehicle"|"<BGE.154"|||354244.0|524505.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40446134|"I"|"29-Mar-2018"|40446134|"CGJ7"||5.1363|5.1363|"MAV"|"Authorised Access Point - Vehicle"|"CRAG BANK"|||349197.0|470080.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40446135|"I"|"29-Mar-2018"|40446135|"CGJ7"||5.1529|5.1529|"MAV"|"Authorised Access Point - Vehicle"|"CARNFORTH SIDINGS"|||349275.0|470190.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40446388|"I"|"29-Mar-2018"|40446388|"OXW"|"Rev Single"|2.0121|2.0121|"MAP"|"Authorised Access Point - Pedestrian"|"KENDAL STATION"|||351967.0|493215.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40446389|"I"|"29-Mar-2018"|40446389|"OXW"|"Rev Single"|2.0464|2.0464|"MAV"|"Authorised Access Point - Vehicle"|"KENDAL STATION"|||351727.0|493413.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40446390|"I"|"29-Mar-2018"|40446390|"OXW"|"Rev Single"|3.1338|3.1338|"MAV"|"Authorised Access Point - Vehicle"|"HIGHER BURNSIDE L/C"|||350437.0|495413.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40446391|"I"|"29-Mar-2018"|40446391|"OXW"|"Rev Single"|3.1349|3.1349|"MAP"|"Authorised Access Point - Pedestrian"|"HIGHER BURNSIDE L/C"|||350434.0|495422.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40446392|"I"|"29-Mar-2018"|40446392|"OXW"|"Rev Single"|4.0034|4.0034|"MAP"|"Authorised Access Point - Pedestrian"|"BURNSIDE STATION"|||350256.0|495782.0|"Right Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40446393|"I"|"29-Mar-2018"|40446393|"OXW"|"Rev Single"|4.0259|4.0259|"MAV"|"Authorised Access Point - Vehicle"|"BURNSIDE LOWER L/C"|||350126.0|495941.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40446394|"I"|"29-Mar-2018"|40446394|"OXW"|"Rev Single"|5.0435|5.0435|"MAP"|"Authorised Access Point - Pedestrian"|"PLANTATION"|||348591.0|496730.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40446395|"I"|"29-Mar-2018"|40446395|"OXW"|"Rev Single"|5.1720|5.1720|"MAP"|"Authorised Access Point - Pedestrian"|"STAVELEY L/C"|||347663.0|497448.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40446396|"I"|"29-Mar-2018"|40446396|"OXW"|"Rev Single"|6.1049|6.1049|"MAP"|"Authorised Access Point - Pedestrian"|"STAVELEY STATION"|||346918.0|498084.0|"Right Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40446398|"I"|"29-Mar-2018"|40446398|"OXW"|"Rev Single"|10.0180|10.0180|"MAV"|"Authorised Access Point - Vehicle"|"LAKELAND PLASTICS"|||341503.0|498494.0|"Right Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40446436|"I"|"24-Jul-2019"|40446436|"DEL"|"Down Main/Fast"|7.0534|7.0534|"MAP"|"Authorised Access Point - Pedestrian"|"HYDE CENTRAL STATION"|||394440.0|395015.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40446437|"I"|"24-Jul-2019"|40446437|"DEL"|"Up Main/Fast"|7.0670|7.0670|"MAP"|"Authorised Access Point - Pedestrian"|"HYDE CENTRAL STATION"|||394457.0|394893.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40446438|"I"|"29-Mar-2018"|40446438|"RYH2"|"Up Main/Fast"|7.0790|7.0790|"MAV"|"Authorised Access Point - Vehicle"|"HYDE"|||394465.0|394784.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40446439|"I"|"20-Jul-2020"|40446439|"RYH2"|"Up Main/Fast"|7.1577|7.1577|"MAP"|"Authorised Access Point - Pedestrian"|"GROSVENOR CRESCENT"|||394398.0|394064.0|"Right Hand Side"|"Operational"||"QR"|"11-May-2020"
"NHD"|40446440|"I"|"29-Mar-2018"|40446440|"RYH2"|"Up Main/Fast"|8.0880|8.0880|"MAV"|"Authorised Access Point - Vehicle"|"FORMER APETHORNE JN."|||394137.0|393174.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40446441|"I"|"24-Jul-2019"|40446441|"DEL"|"Up Main/Fast"|8.1562|8.1562|"MAP"|"Authorised Access Point - Pedestrian"|"WOODLEY STATION"|||393941.0|392533.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40446442|"I"|"24-Jul-2019"|40446442|"DEL"|"Down Main/Fast"|8.1579|8.1579|"MAP"|"Authorised Access Point - Pedestrian"|"WOODLEY STATION"|||393937.0|392519.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40446540|"I"|"24-Jul-2019"|40446540|"DEL"|"Down Main/Fast"|44.0243|44.0243|"MAP"|"Authorised Access Point - Pedestrian"|"REDDISH NORTH STATION"|||389663.0|394802.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40446541|"I"|"24-Jul-2019"|40446541|"DEL"|"Up Main/Fast"|44.0243|44.0243|"MAP"|"Authorised Access Point - Pedestrian"|"REDDISH NORTH STATION"|||389663.0|394802.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40446542|"I"|"24-Jul-2019"|40446542|"DEL"|"Down Main/Fast"|44.1721|44.1721|"MAP"|"Authorised Access Point - Pedestrian"|"RYDER BROW STATION"|||388535.0|395600.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40446543|"I"|"24-Jul-2019"|40446543|"DEL"|"Up Main/Fast"|45.0000|45.0000|"MAP"|"Authorised Access Point - Pedestrian"|"RYDER BROW STATION"|||388507.0|395620.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40446544|"I"|"29-Mar-2018"|40446544|"TTA2"|"Down Main/Fast"|45.0498|45.0498|"MAV"|"Authorised Access Point - Vehicle"|"BELLE VUE"|||388204.0|395942.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40446545|"I"|"29-Mar-2018"|40446545|"TTA2"|"Down Main/Fast"|45.0622|45.0622|"MAV"|"Authorised Access Point - Vehicle"|"BELLE VUE STN RRAP"|||388159.0|396044.0|"Left Hand Side"|"Operational"|"M18 7QH"|"QR"|"23-Mar-2017"
"NHD"|40446546|"I"|"24-Jul-2019"|40446546|"DEL"|"Down Main/Fast"|45.0764|45.0764|"MAR"|"Authorised Access Point - Road-Rail Machines"|"BELLE VUE STATION"|||388122.0|396168.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40446547|"I"|"24-Jul-2019"|40446547|"DEL"|"Up Main/Fast"|45.0783|45.0783|"MAP"|"Authorised Access Point - Pedestrian"|"BELLE VUE STATION"|||388117.0|396184.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40447095|"I"|"29-Mar-2018"|40447095|"CMP1"|"Down Main/Fast"|179.1565|179.1565|"MAR"|"Authorised Access Point - Road-Rail Machines"|"HEATHBANK ROAD RRAP"|||386665.0|385265.0|"Not Available"|"Operational"|"SK8 6HX"|"QR"|"23-Mar-2017"
"NHD"|40447096|"I"|"29-Mar-2018"|40447096|"DEL"|"Down Slow"|182.0036|182.0036|"MAP"|"Authorised Access Point - Pedestrian"|"ADSWOOD"|||388798.0|388409.0|"Left Hand Side"|"Operational"||"QR"|"03-Aug-2017"
"NHD"|40447692|"I"|"29-Mar-2018"|40447692|"TTA1"|"Down Main/Fast"|177.1504|177.1504|"MAP"|"Authorised Access Point - Pedestrian"|"ROMILEY - OAKWOOD ROAD"|||394858.0|390436.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40447693|"I"|"29-Mar-2018"|40447693|"TTA1"|"Down Main/Fast"|177.1529|177.1529|"MAV"|"Authorised Access Point - Vehicle"|"ROMILEY - OAKWOOD ROAD"|||394853.0|390439.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40447694|"I"|"24-Jul-2019"|40447694|"DEL"|"Up Main/Fast"|178.0584|178.0584|"MAP"|"Authorised Access Point - Pedestrian"|"ROMILEY STATION"|||394179.0|390793.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40447695|"I"|"24-Jul-2019"|40447695|"DEL"|"Down Main/Fast"|178.0587|178.0587|"MAP"|"Authorised Access Point - Pedestrian"|"ROMILEY STATION"|||394176.0|390795.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40447696|"I"|"24-Jul-2019"|40447696|"DEL"|"Up Main/Fast"|178.0606|178.0606|"MAP"|"Authorised Access Point - Pedestrian"|"ROMILEY STATION"|||394161.0|390803.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40447697|"I"|"24-Jul-2019"|40447697|"DEL"|"Down Main/Fast"|178.0645|178.0645|"MAP"|"Authorised Access Point - Pedestrian"|"ROMILEY STATION"|||394129.0|390820.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40447698|"I"|"29-Mar-2018"|40447698|"TTA1"|"Up Main/Fast"|178.0506|178.0506|"MAP"|"Authorised Access Point - Pedestrian"|"ROMILEY JN"|||394242.0|390760.0|"Right Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40447700|"I"|"29-Mar-2018"|40447700|"TTA1"|"Up Main/Fast"|179.0690|179.0690|"MAR"|"Authorised Access Point - Road-Rail Machines"|"BREDBURY STN RRAP"|||392852.0|391747.0|"Right Hand Side"|"Operational"|"SK6 2AA"|"QR"|"23-Mar-2017"
"NHD"|40447701|"I"|"24-Jul-2019"|40447701|"DEL"|"Up Main/Fast"|179.0698|179.0698|"MAP"|"Authorised Access Point - Pedestrian"|"BREDBURY STATION"|||392788.0|391788.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40447702|"I"|"24-Jul-2019"|40447702|"DEL"|"Down Main/Fast"|179.0726|179.0726|"MAP"|"Authorised Access Point - Pedestrian"|"BREDBURY STATION"|||392767.0|391801.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40447704|"I"|"24-Jul-2019"|40447704|"DEL"|"Up Main/Fast"|180.1025|180.1025|"MAP"|"Authorised Access Point - Pedestrian"|"BRINNINGTON STATION"|||391177.0|392811.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40447705|"I"|"24-Jul-2019"|40447705|"DEL"|"Down Main/Fast"|180.1025|180.1025|"MAP"|"Authorised Access Point - Pedestrian"|"BRINNINGTON STATION"|||391177.0|392811.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40448230|"I"|"29-Mar-2018"|40448230|"CGJ6"|"Up Loop"|20.0841|20.0841|"MAP"|"Authorised Access Point - Pedestrian"|"UB 91"|||347340.0|460968.0|"Right Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40448231|"I"|"29-Mar-2018"|40448231|"CGJ6"|"Down Siding"|20.1396|20.1396|"MAV"|"Authorised Access Point - Vehicle"|"STATION CAR PARK"|||347261.0|461450.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40448232|"I"|"29-Mar-2018"|40448232|"CGJ6"||20.1654|20.1654|"MAP"|"Authorised Access Point - Pedestrian"|"LANCASTER STATION"|||347232.0|461636.0|"Right Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40448233|"I"|"29-Mar-2018"|40448233|"CGJ6"|"Down Loop"|20.1675|20.1675|"MAP"|"Authorised Access Point - Pedestrian"|"LANCASTER STATION"|||347229.0|461651.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40448234|"I"|"29-Mar-2018"|40448234|"CGJ6"|"Down Loop"|20.1692|20.1692|"MAP"|"Authorised Access Point - Pedestrian"|"LANCASTER STATION"|||347226.0|461663.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40448235|"I"|"29-Mar-2018"|40448235|"CGJ6"|"Up Loop"|20.1443|20.1443|"MAV"|"Authorised Access Point - Vehicle"|"LANCASTER STATION"|||347259.0|461484.0|"Right Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40449214|"I"|"29-Mar-2018"|40449214|"CGJ7"||68.1595|68.1595|"MAV"|"Authorised Access Point - Vehicle"|"CARLISLE S.C."|||340446.0|555206.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40449215|"I"|"29-Mar-2018"|40449215|"CGJ7"||68.1600|68.1600|"MAP"|"Authorised Access Point - Pedestrian"|"CARLISLE S.C."|||340444.0|555209.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40449320|"I"|"29-Mar-2018"|40449320|"WCM1"|"Rev Main/Fast"|0.0101|0.0101|"MAV"|"Authorised Access Point - Vehicle"|"CARLISLE STATION"|||340129.0|555539.0|"Right Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40449321|"I"|"29-Mar-2018"|40449321|"WCM1"||0.0103|0.0103|"MAP"|"Authorised Access Point - Pedestrian"|"CARLISLE STATION"|||340127.0|555540.0|"Left Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40449322|"I"|"29-Mar-2018"|40449322|"WCM1"||0.0013|0.0013|"MAP"|"Authorised Access Point - Pedestrian"|"CARLISLE STATION"|||340188.0|555485.0|"Right Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40449323|"I"|"29-Mar-2018"|40449323|"WCM1"||0.0044|0.0044|"MAP"|"Authorised Access Point - Pedestrian"|"CARLISLE STATION"|||340167.0|555504.0|"Right Hand Side"|"Operational"||"QR"|"08-Sep-2008"
"NHD"|40449380|"I"|"29-Mar-2018"|40449380|"BEJ"|"Up Main/Fast"|6.0201|6.0201|"MAP"|"Authorised Access Point - Pedestrian"|"DISLEY STATION PEDESTRIAN ACCESS"|||397224.0|384564.0|"Right Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449381|"I"|"29-Mar-2018"|40449381|"BEJ"|"Up Main/Fast"|6.0187|6.0187|"MAR"|"Authorised Access Point - Road-Rail Machines"|"DISLEY STATION ROAD RAIL ACCESS"|||397234.0|384572.0|"Left Hand Side"|"Operational"|"SK12 2AE"|"QR"|"23-Mar-2017"
"NHD"|40449382|"I"|"24-Jul-2019"|40449382|"DEL"|"Down Main/Fast"|6.0245|6.0245|"MAP"|"Authorised Access Point - Pedestrian"|"DISLEY STATION PEDESTRIAN ACCESS"|||397265.0|384600.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40449383|"I"|"24-Jul-2019"|40449383|"DEL"|"Down Main/Fast"|7.1049|7.1049|"MAP"|"Authorised Access Point - Pedestrian"|"NEW MILLS NEWTOWN STATION"|||399525.0|384734.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40449384|"I"|"24-Jul-2019"|40449384|"DEL"|"Up Main/Fast"|7.1073|7.1073|"MAP"|"Authorised Access Point - Pedestrian"|"NEW MILLS NEWTOWN STATION"|||399545.0|384731.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40449469|"I"|"29-Mar-2018"|40449469|"NMC1"|"Rev Single"|181.0285|181.0285|"MAR"|"Authorised Access Point - Road-Rail Machines"|"KEITH DRIVE RRAP"|||387707.0|389188.0|"Left Hand Side"|"Operational"|"SK3 0RN"|"QR"|"23-Mar-2017"
"NHD"|40449482|"I"|"29-Mar-2018"|40449482|"WJP1"|"Rev Single"|34.1059|34.1059|"MAP"|"Authorised Access Point - Pedestrian"|"KINGSWAY  OB 65A"|||385044.0|389270.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449483|"I"|"29-Mar-2018"|40449483|"WJP1"|"Rev Single"|35.1374|35.1374|"MAP"|"Authorised Access Point - Pedestrian"|"SEWAGE WORKS"|||386800.0|389846.0|"Right Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449492|"I"|"29-Mar-2018"|40449492|"NMC2"|"Rev Single"|181.0470|181.0470|"MAV"|"Authorised Access Point - Vehicle"|"MORRISONS CAR PARK"|||387627.0|389331.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449497|"I"|"29-Mar-2018"|40449497|"EJN"|"Up Main/Fast"|0.0423|0.0423|"MAV"|"Authorised Access Point - Vehicle"|"EDGELEY JN."|||389162.0|389053.0|"Right Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449498|"I"|"29-Mar-2018"|40449498|"EJN"|"Up Main/Fast"|0.0438|0.0438|"MAV"|"Authorised Access Point - Vehicle"|"EDGELEY JN."|||389157.0|389041.0|"Right Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449499|"I"|"29-Mar-2018"|40449499|"EJN"|"Up Main/Fast"|0.1046|0.1046|"MAP"|"Authorised Access Point - Pedestrian"|"FOOTBRIDGE - OB 2"|||388706.0|388783.0|"Right Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449500|"I"|"29-Mar-2018"|40449500|"EJN"|"Rev Single"|1.0702|1.0702|"MAP"|"Authorised Access Point - Pedestrian"|"U/BR 5 NORBRECK AVE"|||387430.0|388940.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449501|"I"|"29-Mar-2018"|40449501|"EJN"|"Rev Single"|2.1551|2.1551|"MAP"|"Authorised Access Point - Pedestrian"|"OB 15"|||385075.0|388866.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449563|"I"|"29-Mar-2018"|40449563|"MAS"|"Down Main/Fast"|154.1010|154.1010|"MAP"|"Authorised Access Point - Pedestrian"|"ABBEYDALE ROAD"|||431708.0|380469.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449564|"I"|"29-Mar-2018"|40449564|"MAS"|"Down Main/Fast"|154.1358|154.1358|"MAP"|"Authorised Access Point - Pedestrian"|"TOTLEY TUNNEL EAST S.B."|||431419.0|380336.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449565|"I"|"24-Jul-2019"|40449565|"DEL"|"Up Main/Fast"|158.1472|158.1472|"MAP"|"Authorised Access Point - Pedestrian"|"GRINDLEFORD STATION"|||425070.0|378798.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40449566|"I"|"24-Jul-2019"|40449566|"DEL"|"Down Main/Fast"|158.1472|158.1472|"MAP"|"Authorised Access Point - Pedestrian"|"GRINDLEFORD STATION"|||425070.0|378798.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40449567|"I"|"24-Jul-2019"|40449567|"DEL"|"Down Main/Fast"|158.1507|158.1507|"MAP"|"Authorised Access Point - Pedestrian"|"GRINDLEFORD STATION"|||425038.0|378798.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40449568|"I"|"29-Mar-2018"|40449568|"MAS"|"Up Main/Fast"|158.1629|158.1629|"MAV"|"Authorised Access Point - Vehicle"|"GRINDLEFORD YARD"|||424926.0|378805.0|"Right Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449569|"I"|"29-Mar-2018"|40449569|"MAS"|"Down Main/Fast"|158.1650|158.1650|"MAR"|"Authorised Access Point - Road-Rail Machines"|"GRINDLEFORD YD RRAP"|||424907.0|378808.0|"Left Hand Side"|"Operational"|"S32 2HE"|"QR"|"23-Mar-2017"
"NHD"|40449570|"I"|"24-Jul-2019"|40449570|"DEL"|"Down Main/Fast"|160.1315|160.1315|"MAP"|"Authorised Access Point - Pedestrian"|"HATHERSAGE STATION"|||423283.0|381040.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40449571|"I"|"29-Mar-2018"|40449571|"MAS"|"Up Main/Fast"|160.1315|160.1315|"MAV"|"Authorised Access Point - Vehicle"|"HATHERSAGE STATION"|||423283.0|381040.0|"Right Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449572|"I"|"29-Mar-2018"|40449572|"MAS"|"Down Main/Fast"|161.1100|161.1100|"MAP"|"Authorised Access Point - Pedestrian"|"JAGGERS LANE"|||422074.0|381769.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449573|"I"|"24-Jul-2019"|40449573|"DEL"|"Up Main/Fast"|162.0946|162.0946|"MAP"|"Authorised Access Point - Pedestrian"|"BAMFORD STATION"|||420802.0|382503.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40449574|"I"|"24-Jul-2019"|40449574|"DEL"|"Up Main/Fast"|162.0982|162.0982|"MAP"|"Authorised Access Point - Pedestrian"|"BAMFORD STATION"|||420774.0|382520.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40449575|"I"|"29-Mar-2018"|40449575|"MAS"|"Down Main/Fast"|162.0850|162.0850|"MAP"|"Authorised Access Point - Pedestrian"|"BAMFORD STATION"|||420774.0|382520.0|"Left Hand Side"|"Operational"||"QR"|"31-Oct-2017"
"NHD"|40449576|"I"|"29-Mar-2018"|40449576|"MAS"|"Down Main/Fast"|163.0348|163.0348|"MAP"|"Authorised Access Point - Pedestrian"|"THORNHILL LANE"|||419828.0|382912.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40449577|"I"|"24-Jul-2019"|40449577|"DEL"|"Up Main/Fast"|164.0525|164.0525|"MAP"|"Authorised Access Point - Pedestrian"|"HOPE STATION"|||418125.0|383249.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40449578|"I"|"24-Jul-2019"|40449578|"DEL"|"Down Main/Fast"|164.0567|164.0567|"MAP"|"Authorised Access Point - Pedestrian"|"HOPE STATION"|||418094.0|383272.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40450050|"I"|"29-Mar-2018"|40450050|"MCH"|"Up Main/Fast"|0.1020|0.1020|"MAP"|"Authorised Access Point - Pedestrian"|"Cheadle Hulme - Overbridge 3"|||387980.0|385951.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40450190|"I"|"24-Jul-2019"|40450190|"DEL"|"All/Multiple Tracks"|1.1074|1.1074|"MAP"|"Authorised Access Point - Pedestrian"|"Bramhall Station"|||389234.0|384876.0||"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40450355|"I"|"29-Mar-2018"|40450355|"MCH"|"Down Main/Fast"|2.1631|2.1631|"MAR"|"Authorised Access Point - Road-Rail Machines"|"Poynton Station RRAP"|||391046.0|383834.0|"Right Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40450365|"I"|"24-Jul-2019"|40450365|"DEL"|"All/Multiple Tracks"|3.0027|3.0027|"MAP"|"Authorised Access Point - Pedestrian"|"Poynton Station"|||391141.0|383727.0||"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40450442|"I"|"29-Mar-2018"|40450442|"MCH"|"Up Main/Fast"|3.1248|3.1248|"MAP"|"Authorised Access Point - Pedestrian"|"Poynton"|||391509.0|382692.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40451354|"I"|"24-Jul-2019"|40451354|"DEL"|"Up Main/Fast"|8.1308|8.1308|"MAP"|"Authorised Access Point - Pedestrian"|"FURNESS VALE STATION ACCESS"|||400847.0|383534.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40451355|"I"|"24-Jul-2019"|40451355|"DEL"|"Down Main/Fast"|8.1308|8.1308|"MAP"|"Authorised Access Point - Pedestrian"|"FURNESS VALE STATION ACCESS"|||400847.0|383534.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40451356|"I"|"24-Jul-2019"|40451356|"DEL"|"Up Main/Fast"|10.0079|10.0079|"MAP"|"Authorised Access Point - Pedestrian"|"WHALEY BRIDGE STATION"|||401112.0|381504.0|"Left Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40451357|"I"|"24-Jul-2019"|40451357|"DEL"|"Down Main/Fast"|10.0102|10.0102|"MAP"|"Authorised Access Point - Pedestrian"|"WHALEY BRIDGE STATION ACCESS"|||401113.0|381483.0|"Right Hand Side"|"Out of service due to condition "||"QR"|"15-Jul-2019"
"NHD"|40451358|"I"|"29-Mar-2018"|40451358|"BEJ"|"Down Main/Fast"|13.1413|13.1413|"MAP"|"Authorised Access Point - Pedestrian"|"CHAPEL-EN-LE-FRITH STATION ACCESS"|||405467.0|379469.0|"Right Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40451359|"I"|"29-Mar-2018"|40451359|"BEJ"|"Up Main/Fast"|13.1413|13.1413|"MAP"|"Authorised Access Point - Pedestrian"|"CHAPEL-EN-LE-FRITH STATION ACCESS"|||405467.0|379469.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40451360|"I"|"29-Mar-2018"|40451360|"BEJ"|"Up Main/Fast"|13.1466|13.1466|"MAV"|"Authorised Access Point - Vehicle"|"CHAPEL-EN-LE-FRITH STATION VEHICLE ACCESS"|||405516.0|379467.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
"NHD"|40451361|"I"|"29-Mar-2018"|40451361|"BEJ"|"Up Main/Fast"|13.1564|13.1564|"MAP"|"Authorised Access Point - Pedestrian"|"CHAPEL-EN-LE-FRITH SIGNAL BOX ACCESS"|||405605.0|379463.0|"Left Hand Side"|"Operational"||"QR"|"23-Mar-2017"
